Name	Assigned Name	Formula	Molecular Weight	RT [min]	A1	A2	A3	A4	A5	A6	B1	B2	B3	B4	B5	B6	C2	C4	C6	D1	D2	D3	D4	D5	D6
Compound1518	5-[(1E)-3-hydroxy-3-methylbut-1-en-1-yl]-2-methylcyclohex-5-ene-1,2,4-triol	C12 H20 O4	250.11753	16.575	27673221.8787581	137871769.298645	132680878.004856	71021297.881907	24086505.358082	53107014.4861149	32651627.2123732	91304059.439281	568632495.055115	99239736.658217	631324996.697872	44572688.7823232	60533977.2275406	52738500.5314792	80285736.6351568	174504020.261484	26481636.6434523	61092650.7319765	117802499.690618	81512714.6987756	89451673.4950471
Compound1520	Tröger's base	C17 H18 N2	250.14707	18.32	31969498.409655	138129404.938378	30840544.450892	72169548.2350907	46982083.6083685	157248611.359866	54290396.5185556	248618239.417781	115161475.586155	82593553.8578853	79349736.7698315	127747729.308925	119516620.805482	136901547.778522	134547492.098032	76832770.4749154	120920357.342556	63402109.1900954	86309153.9374972	156836378.438045	203783573.620464
Compound1521	1,1-Diphenyl-1-heptene	C19 H22	250.17246	12.858	2331243.08891579	41531457.0039475	2141477.32551507	70573658.4060024	2028036.37392068	44929107.4229708	1730220.83434304	1952828.64545167	2274472.98608006	1972894.3769815	2285645.01258503	2598274.89081986	28989540.8131665	58631325.6748488	25599820.2902906	2940521.28739651	60210690.8597727	2711133.63879819	3743636.22403655	59186277.9509259	3488480.21390653
Compound1523	Decyl phenyl sulfide	C16 H26 S	250.17524	19.414	9081395.21988032	23114372.2375713	5429340.11621117	11362900.7659182	3850002.7373889	31238437.0875587	22793420.0894833	20283976.8632589	18987046.3727039	8303973.95102698	13853939.011664	13849365.322709	16897857.4724036	28504684.1725387	22604589.1565333	18558558.0106526	2165383.26557307	10852932.9747415	29484325.0101394	2103019.73457234	2432281.26066236
Compound1535	NP-008095	C15 H24 O3	252.16999	17.877	36287157.4522619	451276696.822123	4124194.37455236	186514194.555998	5045727.79246326	64233588.7338517	4090691.96589714	8867428.63945225	3577802.15668392	3188151.02967318	5516425.70419738	5009416.39431774	16598142.8602882	251781610.042217	175805643.755416	4781705.74692499	340361670.302741	3337903.56090602	4088429.67080631	51311769.6030619	3477497.19225712
Compound1536	Methyl 4,6-bis(isopropylamino)-1,3,5-triazine-2-carboximidate	C11 H20 N6 O	252.17073	18.962	3917497.18924158	19031806.5307214	1263495.1229322	9628286.13786272	3249771.01101198	10565362.8409049	3996597.73013563	4049881.82426003	4372030.01567083	15117743.9774953	5663618.60192359	2974326.05978677	3751494.4078241	11747226.1716968	1620257.59628366	1618771.45188002	13276179.914423	1657980.95139225	1347901.29724373	8006282.15498657	2479773.7824887
Compound1543	9-(7-Methyl-2-azepanyl)-3-nonanone	C16 H31 N O	253.23999	23.974	219679627.533183	241352767.347253	205771324.91033	230363444.175206	119885498.351375	225311269.553185	163391567.984338	241947361.792977	207153015.709171	177006476.035689	164465571.113479	170544896.166339	128169634.200985	210322808.250791	188517691.446901	251702331.018943	179125060.471452	172697519.990239	190953737.780803	110121840.637898	34937128.1600984
Compound1551	Daidzein	C15 H10 O4; C16 H11 F S	254.05782	15.452	6437315.31171508	12628494.6413598	4250396.85108319	12744280.5218025	3716964.01602901	28403087.9552996	3616943.48835803	7387909.84517717	5317127.76217007	5471635.02073058	4819508.38199371	4463415.91668862	71139575.6330403	6173491.24883973	97370017.7135282	8725691.02976198	12071220.9540925	5859816.00807301	9078904.9500754	4698199.04519029	4428891.57859644
Compound1553	Ethyl 2-oxo-1-(3-oxopropyl)cyclooctanecarboxylate	C14 H22 O4	254.15177	17.947	894695308.632195	2652481887.67715	777692985.239285	2709711243.96203	517652824.503323	1967673568.86744	673233196.709943	985584637.535286	985804791.042049	792017656.883999	749825873.848305	1064187722.02489	1334022677.44965	2161561421.79594	2549202292.48915	1404425051.30693	2579599741.46491	746652486.839296	1250589111.61621	1306684698.22031	797353337.559468
Compound1560	1-Trifluoromethyl-1,2-dihydro-[1,2,4]triazolo[4,3-a]quinolin-1-ol	C11 H8 F3 N3 O	255.06154	4.075	14105925.5578687	76628830.8459454	4076648.86723754	49282303.6773206	12672003.3798145	83108707.5407931	5356753.24753532	26144373.1091445	3981781.84212727	27595666.5700164	3207073.06419558	21146142.0058929	28384556.9275083	22586416.1906985	16331413.2388287	29262532.2743046	30576005.5072272	42214653.79375	14418808.3817322	13447592.6786739	5890657.62258886
Compound1562	Atomoxetine	C17 H21 N O	255.16189	14.068	64842867.1908696	130803842.442883	55233724.866049	68907335.5846728	52532782.6520475	146585828.013421	70461903.1399701	183540023.737492	166928623.820913	97120010.9323811	82861718.1151227	163544830.720498	77689382.3276255	130288610.462876	108229560.094925	144696939.6845	93433388.9489167	114755431.62439	103726469.039364	169576859.596038	195505702.342143
Compound1565	Hexadecanamide	C16 H33 N O	255.25583	26.239	378494808.647543	873491357.605714	364812433.349472	650002646.914199	348495660.986944	987338680.863164	552969531.813573	2017203833.26828	889731000.994543	889780151.904808	412979707.241746	1462587290.57983	373765277.606911	368915811.087319	293188947.700855	271487825.508561	1149660088.55073	223391799.430676	264591626.274579	1164397827.66028	643960530.007945
Compound1566	1750823	C17 H37 N	255.29207	20.009	45781341.9490513	22040217.1072455	22498190.663377	19975293.3441903	29678094.3690303	18703039.5067536	29267994.9121311	12228504.1709477	20286357.9808774	5878435.9751339	23882319.5965305	4530564.63541728	15580588.3500534	12045884.3623131	6725146.29979536	19615434.5730966	3671055.62317181	13314221.7358127	8492285.98220045	3283045.07165112	4363786.42441877
Compound1567	N-Methyldioctylamine	C17 H37 N	255.29207	21.25	508228319.387801	189147374.364561	350236103.484279	309133268.010004	801505265.947621	213187032.556134	366663514.486752	151034963.275441	320167969.415186	131101810.638155	163201249.794224	110897469.395663	62816729.0258157	34506622.4882232	27641486.3286852	58465807.7601364	79865500.4802119	22306443.1374642	37658653.6430518	12884795.0947727	16021683.1581555
Compound1572	1-allyl-9,9,9a-trimethyl-9,9a-dihydro-1H-imidazo[1,2-a]indol-2(3H)-one	C16 H20 N2 O	256.1604	16.561	248919774.688791	23453704.8290341	51666476.0080506	154824125.140038	16565821.9321098	166213092.462983	201544591.281146	40581612.6593132	14037726.4818656	12252863.0273129	49569452.764516	33901754.9836243	437283721.64656	246610865.720207	238943091.820907	88175316.1742577	173186297.76331	5636450.73998881	66054772.8461618	28010524.8370636	19993701.3623326
Compound1573	Ethylene dodecanedioate	C14 H24 O4	256.16742	18.207	5797790.17541754	3468202.86748801	2898684.90513008	2455899.81954784	4661539.80432522	11482372.8274909	3247805.47901948	5840006.63975278	5954409.89451565	2348602.50464762	5022082.12599761	2163088.79496128	5495754.64886315	8164195.76077199	10680127.3878732	6225569.88610027	6459938.16612315	3640290.45291646	2386291.30029838	8526542.86616235	43011209.385027
Compound1576	Ethyl myristate	C16 H32 O2	256.2402	26.385	271403947.357093	386944048.969955	153977188.179746	239741606.675925	85006231.4670776	280363791.241215	119592462.354152	149134814.226098	169890037.468435	110192514.7253	135794633.340158	128599162.545759	135029629.171024	185672611.040151	277254297.011313	115150306.490014	170886563.373635	118115043.95884	7557512.10456561	77689277.5168895	4502660.77663147
Compound1583	5-[(2-Methyl-1,3-dithiolan-2-yl)methyl]hexahydro-3H-pyrrolizin-3-one	C12 H19 N O S2	257.09037	14.253	2135847.61693963	3320886.53936175	1827604.93941222	2835849.16035996	1713123.94923295	2830627.38202418	1676105.03812501	2166346.81711871	9701543.19301786	1931084.10240081	145786342.890494	2027751.62960341	3329022.94688101	2628311.95327931	6236954.21839921	5010662.21485074	2868518.57625056	2267776.2043423	55967529.4053406	2521471.47941804	1890386.44612954
Compound1584	L-alpha-Glycerylphosphorylcholine	C8 H20 N O6 P	257.10223	3.787	1505392958.77769	8225256166.27738	967759703.127077	3513207416.36519	1959516182.34319	4810317774.67104	1088414484.57501	3713171410.6348	746886357.814474	2291159052.04731	1220907534.27916	4217672734.5043	5059326155.8933	2554724662.53706	9581773119.43705	1369445882.22721	1081480115.57758	457100683.356903	1108205337.91481	623327598.661816	663437993.75207
